SurveilancePlace,Department,MonitorDate,Rate_Wave
HGJUN,Angel,20121211,17.15
HGJUN,Angel,20121212,14.88
HGJUN,Angel,20121213,16.61
HGJUN,Angel,20121214,22.18
HGJUN,Angel,20121215,12.05
HGJUN,Angel,20121216,32.98
HGJUN,Angel,20121217,13.54
HGJUN,Angel,20121218,27.64
HGJUN,Angel,20121219,11.01
HGJUN,Angel,20121220,10.14
HGJUN,Angel,20121221,1.5
HGJUN,Angel,20121222,1.48
HGJUN,Angel,20121223,1.48
HGJUN,Angel,20121224,1.48
HGJUN,Angel,20121225,1.84
HGJUN,Angel,20121226,1.71
HGJUN,Angel,20121227,1.51
HGJUN,Angel,20121228,1.63
HGJUN,Angel,20121229,1.25
HGJUN,Angel,20121230,1.62
HGJUN,Angel,20121231,1.63
HGJUN,Angel,20130101,1.46
HGJUN,Angel,20130102,1.5
HGJUN,Angel,20130103,1.65
HGJUN,Angel,20130104,2.31
HGJUN,Angel,20130105,1.56
HGJUN,Angel,20130106,1.51
HGJUN,Angel,20130107,1.62
HGJUN,Angel,20130108,1.56
HGJUN,Angel,20130109,1.59
HGJUN,Angel,20130110,1.43
HGJUN,Angel,20130111,1.41
HGJUN,Angel,20130112,1.59
HGJUN,Angel,20130113,1.73
HGJUN,Angel,20130114,1.18
HGJUN,Angel,20130115,1.7
HGJUN,Angel,20130116,1.58
HGJUN,Angel,20130117,1.92
HGJUN,Angel,20130118,1.88
HGJUN,Angel,20130119,1.96
HGJUN,Angel,20130120,1.63
HGJUN,Angel,20130121,1.81
HGJUN,Angel,20130122,1.94
HGJUN,Angel,20130123,1.85
HGJUN,Angel,20130124,1.78
HGJUN,Angel,20130125,1.83
HGJUN,Angel,20130126,2.05
HGJUN,Angel,20130127,2.24
HGJUN,Angel,20130128,1.9
HGJUN,Angel,20130129,1.94
HGJUN,Angel,20130130,1.82
HGJUN,Angel,20130131,1.27
HGJUN,Angel,20130201,1.12
HGJUN,Angel,20130202,1.21
HGJUN,Angel,20130203,2.46
HGJUN,Angel,20130204,1.69
HGJUN,Angel,20130205,1.07
HGJUN,Angel,20130206,1.22
HGJUN,Angel,20130207,1.41
HGJUN,Angel,20130208,1.93
HGJUN,Angel,20130209,1.23
HGJUN,Angel,20130210,1.43
HGJUN,Angel,20130211,1.35
HGJUN,Angel,20130212,1.47
HGJUN,Angel,20130213,1.26
HGJUN,Angel,20130214,1.71
HGJUN,Angel,20130215,1.42
HGJUN,Angel,20130216,1.74
HGJUN,Angel,20130217,1.51
HGJUN,Angel,20130218,1.75
HGJUN,Angel,20130219,1.95
HGJUN,Angel,20130220,1.64
HGJUN,Angel,20130221,2.11
HGJUN,Angel,20130222,1.67
HGJUN,Angel,20130223,5.08
HGJUN,Angel,20130224,5.11
HGJUN,Angel,20130225,1.64
HGJUN,Angel,20130226,1.93
HGJUN,Angel,20130227,2.4
HGJUN,Angel,20130228,1.9
HGJUN,Angel,20130301,1.9
HGJUN,Angel,20130302,1.96
HGJUN,Angel,20130303,1.7
HGJUN,Angel,20130304,2.21
HGJUN,Angel,20130305,2.61
HGJUN,Angel,20130306,2.5
HGJUN,Angel,20130307,2.55
HGJUN,Angel,20130308,2.67
HGJUN,Angel,20130309,2.46
HGJUN,Angel,20130310,2.63
HGJUN,Angel,20130311,2.85
HGJUN,Angel,20130312,2.75
HGJUN,Angel,20130313,2.67
HGJUN,Angel,20130314,2.6
HGJUN,Angel,20130315,3.21
HGJUN,Angel,20130316,3.02
HGJUN,Angel,20130317,2.71
HGJUN,Angel,20130318,3.2
HGJUN,Angel,20130319,2.66
HGJUN,Angel,20130320,2.54
HGJUN,Angel,20130321,2.61
HGJUN,Angel,20130322,3.25
HGJUN,Angel,20130323,2.55
HGJUN,Angel,20130324,2.41
HGJUN,Angel,20130325,2.85
HGJUN,Angel,20130326,2.65
HGJUN,Angel,20130327,2.72
HGJUN,Angel,20130328,2.05
HGJUN,Angel,20130329,2.71
HGJUN,Angel,20130330,3.32
HGJUN,Angel,20130331,2.99
LR,Angel,20121001,1.51
LR,Angel,20121002,1.6
LR,Angel,20121003,1.66
LR,Angel,20121004,1.51
LR,Angel,20121005,1.89
LR,Angel,20121006,1.44
LR,Angel,20121007,1.6
LR,Angel,20121008,1.43
LR,Angel,20121009,1.58
LR,Angel,20121010,1.6
LR,Angel,20121011,1.55
LR,Angel,20121012,1.57
LR,Angel,20121013,1.49
LR,Angel,20121014,1.63
LR,Angel,20121015,1.41
LR,Angel,20121016,1.45
LR,Angel,20121017,1.52
LR,Angel,20121018,1.55
LR,Angel,20121019,1.48
LR,Angel,20121020,1.46
LR,Angel,20121021,1.53
LR,Angel,20121022,1.44
LR,Angel,20121023,1.5
LR,Angel,20121024,1.61
LR,Angel,20121025,1.41
LR,Angel,20121026,1.41
LR,Angel,20121027,1.55
LR,Angel,20121028,1.5
LR,Angel,20121029,1.54
LR,Angel,20121030,1.81
LR,Angel,20121031,1.66
LR,Angel,20121101,1.75
LR,Angel,20121102,1.59
LR,Angel,20121103,1.62
LR,Angel,20121104,1.52
LR,Angel,20121105,1.75
LR,Angel,20121106,1.6
LR,Angel,20121107,1.54
LR,Angel,20121108,1.6
LR,Angel,20121109,1.63
LR,Angel,20121110,1.49
LR,Angel,20121111,1.65
LR,Angel,20121112,1.85
LR,Angel,20121113,1.62
LR,Angel,20121114,1.72
LR,Angel,20121115,1.61
LR,Angel,20121116,1.56
LR,Angel,20121117,1.7
LR,Angel,20121118,1.31
LR,Angel,20121119,1.52
LR,Angel,20121120,1.53
LR,Angel,20121121,1.54
LR,Angel,20121122,1.42
LR,Angel,20121123,1.59
LR,Angel,20121124,1.6
LR,Angel,20121125,1.6
LR,Angel,20121126,1.47
LR,Angel,20121127,1.44
LR,Angel,20121128,1.55
LR,Angel,20121129,1.59
LR,Angel,20121130,1.85
LR,Angel,20121201,1.5
LR,Angel,20121202,1.76
LR,Angel,20121203,1.61
LR,Angel,20121204,1.54
LR,Angel,20121205,1.59
LR,Angel,20121206,1.55
LR,Angel,20121207,1.63
LR,Angel,20121208,1.57
LR,Angel,20121209,1.61
LR,Angel,20121210,1.66
LR,Angel,20121211,1.58
LR,Angel,20121212,1.44
LR,Angel,20121213,1.51
LR,Angel,20121214,1.55
LR,Angel,20121215,1.54
LR,Angel,20121216,1.42
LR,Angel,20121217,1.56
LR,Angel,20121218,1.6
LR,Angel,20121219,1.48
LR,Angel,20121220,1.6
LR,Angel,20121221,1.75
LR,Angel,20121222,1.52
LR,Angel,20121223,1.7
LR,Angel,20121224,1.42
LR,Angel,20121225,1.53
LR,Angel,20121226,1.55
LR,Angel,20121227,1.62
LR,Angel,20121228,1.6
LR,Angel,20121229,1.6
LR,Angel,20121230,1.48
LR,Angel,20121231,1.51
LR,Angel,20130101,1.66
LR,Angel,20130102,1.65
LR,Angel,20130103,1.5
LR,Angel,20130104,1.51
LR,Angel,20130105,1.58
LR,Angel,20130106,1.57
LR,Angel,20130107,1.29
LR,Angel,20130108,1.51
LR,Angel,20130109,1.61
LR,Angel,20130110,1.39
LR,Angel,20130111,1.48
LR,Angel,20130112,1.36
LR,Angel,20130113,1.48
LR,Angel,20130114,1.34
LR,Angel,20130115,1.55
LR,Angel,20130116,1.57
LR,Angel,20130117,1.5
LR,Angel,20130118,1.63
LR,Angel,20130119,2.5
LR,Angel,20130120,2.4
LR,Angel,20130121,3.47
LR,Angel,20130122,4.83
LR,Angel,20130123,3.32
LR,Angel,20130124,3.35
LR,Angel,20130125,3.8
LR,Angel,20130126,1.49
LR,Angel,20130127,1.65
LR,Angel,20130128,4.1
LR,Angel,20130129,4.91
LR,Angel,20130130,2.68
LR,Angel,20130131,2.38
LR,Angel,20130201,1.61
LR,Angel,20130202,2.27
LR,Angel,20130203,1.36
LR,Angel,20130204,1.63
LR,Angel,20130205,1.95
LR,Angel,20130206,1.78
LR,Angel,20130207,3.41
LR,Angel,20130208,1.73
LR,Angel,20130209,1.81
LR,Angel,20130210,1.8
LR,Angel,20130211,1.81
LR,Angel,20130212,1.62
LR,Angel,20130213,1.45
LR,Angel,20130214,1.48
LR,Angel,20130215,1.63
LR,Angel,20130216,1.75
LR,Angel,20130217,1.66
LR,Angel,20130218,1.75
LR,Angel,20130219,1.78
LR,Angel,20130220,2.06
LR,Angel,20130221,2.07
LR,Angel,20130222,1.93
LR,Angel,20130223,3.7
LR,Angel,20130224,1.86
LR,Angel,20130225,2.13
LR,Angel,20130226,2.2
LR,Angel,20130227,1.84
LR,Angel,20130228,1.49
LR,Angel,20130301,1.89
LR,Angel,20130302,1.82
LR,Angel,20130303,1.78
LR,Angel,20130304,1.61
LR,Angel,20130305,1.75
LR,Angel,20130306,1.6
LR,Angel,20130307,1.69
LR,Angel,20130308,1.71
LR,Angel,20130309,1.72
LR,Angel,20130310,1.68
LR,Angel,20130311,1.65
LR,Angel,20130312,1.55
LR,Angel,20130313,1.61
LR,Angel,20130314,1.7
LR,Angel,20130315,1.44
LR,Angel,20130316,1.64
LR,Angel,20130317,1.44
LR,Angel,20130318,1.38
LR,Angel,20130319,1.38
LR,Angel,20130320,1.59
LR,Angel,20130321,1.61
LR,Angel,20130322,1.52
LR,Angel,20130323,1.56
LR,Angel,20130324,1.65
LR,Angel,20130325,1.65
LR,Angel,20130326,1.71
LR,Angel,20130327,1.56
LR,Angel,20130328,1.62
LR,Angel,20130329,1.74
LR,Angel,20130330,1.61
LR,Angel,20130331,1.43
TXS,Angel,20121001,10.71
TXS,Angel,20121002,15.62
TXS,Angel,20121003,16.21
TXS,Angel,20121004,11.75
TXS,Angel,20121005,12.99
TXS,Angel,20121006,13.39
TXS,Angel,20121007,17.59
TXS,Angel,20121008,8.18
TXS,Angel,20121009,8.53
TXS,Angel,20121010,10.21
TXS,Angel,20121011,12.24
TXS,Angel,20121012,9.28
TXS,Angel,20121013,9.51
TXS,Angel,20121014,11.49
TXS,Angel,20121015,10.75
TXS,Angel,20121016,12.49
TXS,Angel,20121017,9.19
TXS,Angel,20121018,14.45
TXS,Angel,20121019,12.43
TXS,Angel,20121020,15.1
TXS,Angel,20121022,10.35
TXS,Angel,20121023,8.37
TXS,Angel,20121024,11.96
TXS,Angel,20121025,15.28
TXS,Angel,20121026,14.57
TXS,Angel,20121027,11.8
TXS,Angel,20121028,17.16
TXS,Angel,20121029,7.58
TXS,Angel,20121030,16.17
TXS,Angel,20121031,13.41
TXS,Angel,20121101,9.59
TXS,Angel,20121102,12
TXS,Angel,20121103,14.03
TXS,Angel,20121104,15.2
TXS,Angel,20121105,11.48
TXS,Angel,20121106,11.05
TXS,Angel,20121107,11.89
TXS,Angel,20121108,13.76
TXS,Angel,20121109,9.28
TXS,Angel,20121110,14.07
TXS,Angel,20121111,10.71
TXS,Angel,20121112,9.39
TXS,Angel,20121113,9.65
TXS,Angel,20121114,11.14
TXS,Angel,20121115,12.64
TXS,Angel,20121116,14.98
TXS,Angel,20121117,13.45
TXS,Angel,20121118,12.34
TXS,Angel,20121119,11.48
TXS,Angel,20121120,11.7
TXS,Angel,20121121,9.46
TXS,Angel,20121122,24.56
TXS,Angel,20121123,12.18
TXS,Angel,20121124,15.78
TXS,Angel,20121125,10.87
TXS,Angel,20121126,13.84
TXS,Angel,20121127,12.1
TXS,Angel,20121128,16.62
TXS,Angel,20121129,13.65
TXS,Angel,20121130,8.96
TXS,Angel,20121201,10.4
TXS,Angel,20121202,14.91
TXS,Angel,20121203,11.55
TXS,Angel,20121204,13.9
TXS,Angel,20121205,8.1
TXS,Angel,20121206,10.36
TXS,Angel,20121207,11.38
TXS,Angel,20121208,13.09
TXS,Angel,20121209,15.3
TXS,Angel,20121210,11.19
TXS,Angel,20121211,12.36
TXS,Angel,20121212,9.26
TXS,Angel,20121213,8.8
TXS,Angel,20121214,11.59
TXS,Angel,20121215,9.38
TXS,Angel,20121216,14.97
TXS,Angel,20121217,8.29
TXS,Angel,20121218,12.72
TXS,Angel,20121219,12.77
TXS,Angel,20121220,13.06
TXS,Angel,20121221,1.66
TXS,Angel,20121222,1.27
TXS,Angel,20121223,1.3
TXS,Angel,20121224,1.37
TXS,Angel,20121225,2.08
TXS,Angel,20121226,1.39
TXS,Angel,20121227,1.25
TXS,Angel,20121228,1.32
TXS,Angel,20121229,1.3
TXS,Angel,20121230,1.33
TXS,Angel,20121231,1.32
TXS,Angel,20130101,1.18
TXS,Angel,20130102,1.26
TXS,Angel,20130103,1.85
TXS,Angel,20130104,1.2
TXS,Angel,20130105,1.79
TXS,Angel,20130106,1.35
TXS,Angel,20130107,1.5
TXS,Angel,20130108,1.28
TXS,Angel,20130109,1.56
TXS,Angel,20130110,1.65
TXS,Angel,20130111,1.87
TXS,Angel,20130112,1.81
TXS,Angel,20130113,1.52
TXS,Angel,20130114,1.83
TXS,Angel,20130115,1.78
TXS,Angel,20130116,1.55
TXS,Angel,20130117,2.15
TXS,Angel,20130118,2.34
TXS,Angel,20130119,2.21
TXS,Angel,20130120,1.59
TXS,Angel,20130121,1.62
TXS,Angel,20130122,2.07
TXS,Angel,20130123,1.87
TXS,Angel,20130124,2.1
TXS,Angel,20130125,1.99
TXS,Angel,20130126,1.98
TXS,Angel,20130127,2.05
TXS,Angel,20130128,2.05
TXS,Angel,20130129,1.97
TXS,Angel,20130130,1.89
TXS,Angel,20130131,2.18
TXS,Angel,20130201,2.08
TXS,Angel,20130202,2.26
TXS,Angel,20130203,2.61
TXS,Angel,20130204,2.33
TXS,Angel,20130205,2.1
TXS,Angel,20130206,2.4
TXS,Angel,20130207,2.35
TXS,Angel,20130208,2.33
TXS,Angel,20130209,2.05
TXS,Angel,20130210,2.53
TXS,Angel,20130211,2.35
TXS,Angel,20130212,2.24
TXS,Angel,20130213,2.35
TXS,Angel,20130214,2.16
TXS,Angel,20130215,2.39
TXS,Angel,20130216,2.52
TXS,Angel,20130217,2.12
TXS,Angel,20130218,2.19
TXS,Angel,20130219,1.95
TXS,Angel,20130220,2.35
TXS,Angel,20130221,2.27
TXS,Angel,20130222,2.14
TXS,Angel,20130223,2.1
TXS,Angel,20130224,2.06
TXS,Angel,20130225,2.41
TXS,Angel,20130226,2.61
TXS,Angel,20130227,2.4
TXS,Angel,20130228,2.24
TXS,Angel,20130301,2.4
TXS,Angel,20130302,2.13
TXS,Angel,20130303,2.58
TXS,Angel,20130304,2.34
TXS,Angel,20130305,2.23
TXS,Angel,20130306,2.31
TXS,Angel,20130307,2.25
TXS,Angel,20130308,2.6
TXS,Angel,20130309,2.12
TXS,Angel,20130310,2.71
TXS,Angel,20130311,2.62
TXS,Angel,20130312,2.55
TXS,Angel,20130313,2.75
TXS,Angel,20130314,2.04
TXS,Angel,20130315,2.34
TXS,Angel,20130316,2.5
TXS,Angel,20130317,2.42
TXS,Angel,20130318,2.46
TXS,Angel,20130319,2.47
TXS,Angel,20130320,2.45
TXS,Angel,20130321,2.84
TXS,Angel,20130322,2.9
TXS,Angel,20130323,3.12
TXS,Angel,20130324,2.33
TXS,Angel,20130325,2.14
TXS,Angel,20130326,2.81
TXS,Angel,20130327,2.3
TXS,Angel,20130328,1.99
TXS,Angel,20130329,2.43
TXS,Angel,20130330,2.71
TXS,Angel,20130331,2.25
YDF,Angel,20121001,8.39
YDF,Angel,20121002,12.01
YDF,Angel,20121003,11.21
YDF,Angel,20121004,11.51
YDF,Angel,20121005,7.9
YDF,Angel,20121006,7.56
YDF,Angel,20121007,6.73
YDF,Angel,20121008,9.98
YDF,Angel,20121009,6.79
YDF,Angel,20121010,7.86
YDF,Angel,20121011,10.22
YDF,Angel,20121012,7.21
YDF,Angel,20121013,7.25
YDF,Angel,20121014,10.92
YDF,Angel,20121015,5.45
YDF,Angel,20121016,7.94
YDF,Angel,20121017,6.94
YDF,Angel,20121018,9.23
YDF,Angel,20121019,10.95
YDF,Angel,20121020,9.87
YDF,Angel,20121021,7.78
YDF,Angel,20121022,8.35
YDF,Angel,20121023,11.05
YDF,Angel,20121024,13.17
YDF,Angel,20121025,10.7
YDF,Angel,20121026,8.81
YDF,Angel,20121027,8.59
YDF,Angel,20121028,7.77
YDF,Angel,20121029,7.06
YDF,Angel,20121030,12.28
YDF,Angel,20121031,10.71
YDF,Angel,20121101,11.9
YDF,Angel,20121102,12.48
YDF,Angel,20121103,10.96
YDF,Angel,20121104,6.88
YDF,Angel,20121105,6.6
YDF,Angel,20121106,6.71
YDF,Angel,20121107,10.03
YDF,Angel,20121108,9.98
YDF,Angel,20121109,9.85
YDF,Angel,20121110,10.44
YDF,Angel,20121111,8.84
YDF,Angel,20121112,9.02
YDF,Angel,20121113,8.34
YDF,Angel,20121114,10.16
YDF,Angel,20121115,8.75
YDF,Angel,20121116,10.84
YDF,Angel,20121117,13.5
YDF,Angel,20121118,10.68
YDF,Angel,20121119,11.45
YDF,Angel,20121120,9.92
YDF,Angel,20121121,6.78
YDF,Angel,20121122,9.68
YDF,Angel,20121123,12.16
YDF,Angel,20121124,11.45
YDF,Angel,20121125,13.25
YDF,Angel,20121126,13.02
YDF,Angel,20121127,13.3
YDF,Angel,20121128,15.4
YDF,Angel,20121129,11.64
YDF,Angel,20121130,8.01
YDF,Angel,20121201,10.86
YDF,Angel,20121202,11.69
YDF,Angel,20121203,10.85
YDF,Angel,20121204,16.53
YDF,Angel,20121205,10.31
YDF,Angel,20121206,12.58
YDF,Angel,20121207,8.35
YDF,Angel,20121208,13.65
YDF,Angel,20121209,9.87
YDF,Angel,20121210,8.45
YDF,Angel,20121211,12.55
YDF,Angel,20121212,7.7
YDF,Angel,20121213,5.88
YDF,Angel,20121214,7.34
YDF,Angel,20121215,6.52
YDF,Angel,20121216,9.03
YDF,Angel,20121217,12.56
YDF,Angel,20121218,8.03
YDF,Angel,20121219,9.23
YDF,Angel,20121220,7.15
YDF,Angel,20121221,2.45
YDF,Angel,20121222,2.19
YDF,Angel,20121223,1.95
YDF,Angel,20121224,2.12
YDF,Angel,20121225,2.44
YDF,Angel,20121226,2.2
YDF,Angel,20121227,2.28
YDF,Angel,20121228,2.33
YDF,Angel,20121229,1.78
YDF,Angel,20121230,2.41
YDF,Angel,20121231,2.14
YDF,Angel,20130101,1.97
YDF,Angel,20130102,2.15
YDF,Angel,20130103,2.11
YDF,Angel,20130104,2.05
YDF,Angel,20130105,2.09
YDF,Angel,20130106,2.06
YDF,Angel,20130107,2.26
YDF,Angel,20130108,1.97
YDF,Angel,20130109,2.26
YDF,Angel,20130110,2.05
YDF,Angel,20130111,2.18
YDF,Angel,20130112,2.41
YDF,Angel,20130113,2.21
YDF,Angel,20130114,2.22
YDF,Angel,20130115,2.14
YDF,Angel,20130116,2.29
YDF,Angel,20130117,2.12
YDF,Angel,20130118,2.32
YDF,Angel,20130119,3.12
YDF,Angel,20130120,2.13
YDF,Angel,20130121,2.4
YDF,Angel,20130122,2.76
YDF,Angel,20130123,2.22
YDF,Angel,20130124,2.15
YDF,Angel,20130125,2.18
YDF,Angel,20130126,2.61
YDF,Angel,20130127,2.41
YDF,Angel,20130128,2.33
YDF,Angel,20130129,2.53
YDF,Angel,20130130,2.7
YDF,Angel,20130131,2.75
YDF,Angel,20130201,2.3
YDF,Angel,20130202,2.58
YDF,Angel,20130203,2.78
YDF,Angel,20130204,2.55
YDF,Angel,20130205,2.23
YDF,Angel,20130206,2.32
YDF,Angel,20130207,2.29
YDF,Angel,20130208,1.89
YDF,Angel,20130209,1.92
YDF,Angel,20130210,1.93
YDF,Angel,20130211,1.92
YDF,Angel,20130212,1.9
YDF,Angel,20130213,2
YDF,Angel,20130214,1.77
YDF,Angel,20130215,2.09
YDF,Angel,20130216,2.06
YDF,Angel,20130217,2.33
YDF,Angel,20130218,2.09
YDF,Angel,20130219,2.18
YDF,Angel,20130220,1.9
YDF,Angel,20130221,2.1
YDF,Angel,20130222,1.99
YDF,Angel,20130223,2.12
YDF,Angel,20130224,2.06
YDF,Angel,20130225,2.2
YDF,Angel,20130226,2.16
YDF,Angel,20130227,2.59
YDF,Angel,20130228,2.26
YDF,Angel,20130301,2.32
YDF,Angel,20130302,2.16
YDF,Angel,20130303,2.22
YDF,Angel,20130304,2.51
YDF,Angel,20130305,2.25
YDF,Angel,20130306,2.4
YDF,Angel,20130307,2.47
YDF,Angel,20130308,2.18
YDF,Angel,20130309,2.25
YDF,Angel,20130310,2.2
YDF,Angel,20130311,2.47
YDF,Angel,20130312,2.4
YDF,Angel,20130313,2.64
YDF,Angel,20130314,2.42
YDF,Angel,20130315,2.31
YDF,Angel,20130316,2.46
YDF,Angel,20130317,2.6
YDF,Angel,20130318,2.42
YDF,Angel,20130319,2.57
YDF,Angel,20130320,2.45
YDF,Angel,20130321,2.75
YDF,Angel,20130322,2.8
YDF,Angel,20130323,2.55
YDF,Angel,20130324,2.51
YDF,Angel,20130325,2.37
YDF,Angel,20130326,2.5
YDF,Angel,20130327,2.56
YDF,Angel,20130328,2.72
YDF,Angel,20130329,2.92
YDF,Angel,20130330,2.52
YDF,Angel,20130331,2.63
GM,TuoCity,20121001,11.77
GM,TuoCity,20121002,7.44
GM,TuoCity,20121003,8.24
GM,TuoCity,20121004,6.64
GM,TuoCity,20121005,9.53
GM,TuoCity,20121006,7.04
GM,TuoCity,20121007,7.87
GM,TuoCity,20121008,7.03
GM,TuoCity,20121009,5.9
GM,TuoCity,20121010,10.4
GM,TuoCity,20121011,5.6
GM,TuoCity,20121012,8.72
GM,TuoCity,20121013,8.21
GM,TuoCity,20121014,7.95
GM,TuoCity,20121015,10.01
GM,TuoCity,20121016,8.4
GM,TuoCity,20121017,7.07
GM,TuoCity,20121018,8.2
GM,TuoCity,20121019,9.61
GM,TuoCity,20121020,7.4
GM,TuoCity,20121021,9.23
GM,TuoCity,20121022,8.39
GM,TuoCity,20121023,9.43
GM,TuoCity,20121024,11.99
GM,TuoCity,20121025,11.07
GM,TuoCity,20121026,8.62
GM,TuoCity,20121027,9.9
GM,TuoCity,20121028,9.29
GM,TuoCity,20121029,10.09
GM,TuoCity,20121030,7.3
GM,TuoCity,20121031,9.33
GM,TuoCity,20121101,9.46
GM,TuoCity,20121102,8.73
GM,TuoCity,20121103,7.87
GM,TuoCity,20121104,7.43
GM,TuoCity,20121105,10.1
GM,TuoCity,20121106,8.41
GM,TuoCity,20121107,10.9
GM,TuoCity,20121108,10.03
GM,TuoCity,20121109,5.5
GM,TuoCity,20121110,6.72
GM,TuoCity,20121111,7
GM,TuoCity,20121112,9.4
GM,TuoCity,20121113,7.64
GM,TuoCity,20121114,5.75
GM,TuoCity,20121115,6.43
GM,TuoCity,20121116,5.62
GM,TuoCity,20121117,8.55
GM,TuoCity,20121118,7.35
GM,TuoCity,20121119,8.75
GM,TuoCity,20121120,10.76
GM,TuoCity,20121121,6.07
GM,TuoCity,20121122,8.14
GM,TuoCity,20121123,8.58
GM,TuoCity,20121124,6.31
GM,TuoCity,20121125,5.55
GM,TuoCity,20121126,9.32
GM,TuoCity,20121127,11.31
GM,TuoCity,20121128,9.4
GM,TuoCity,20121129,8.23
GM,TuoCity,20121130,1.57
GM,TuoCity,20121201,1.38
GM,TuoCity,20121202,1.21
GM,TuoCity,20121203,1.64
GM,TuoCity,20121204,1.47
GM,TuoCity,20121205,1.25
GM,TuoCity,20121206,1.45
GM,TuoCity,20121207,1.48
GM,TuoCity,20121208,1.42
GM,TuoCity,20121209,1.46
GM,TuoCity,20121210,1.34
GM,TuoCity,20121211,1.42
GM,TuoCity,20121212,1.36
GM,TuoCity,20121213,1.45
GM,TuoCity,20121214,1.66
GM,TuoCity,20121215,1.63
GM,TuoCity,20121216,1.5
GM,TuoCity,20121217,1.48
GM,TuoCity,20121218,1.53
GM,TuoCity,20121219,1.48
GM,TuoCity,20121220,1.45
GM,TuoCity,20121221,1.61
GM,TuoCity,20121222,1.55
GM,TuoCity,20121223,1.44
GM,TuoCity,20121224,1.62
GM,TuoCity,20121225,1.63
GM,TuoCity,20121226,1.68
GM,TuoCity,20121227,1.61
GM,TuoCity,20121228,1.6
GM,TuoCity,20121229,1.41
GM,TuoCity,20121230,1.56
GM,TuoCity,20121231,1.61
GM,TuoCity,20130101,1.69
GM,TuoCity,20130102,1.53
GM,TuoCity,20130103,1.48
GM,TuoCity,20130104,1.77
GM,TuoCity,20130105,1.57
GM,TuoCity,20130106,1.65
GM,TuoCity,20130107,1.55
GM,TuoCity,20130108,1.8
GM,TuoCity,20130109,1.54
GM,TuoCity,20130110,1.43
GM,TuoCity,20130111,1.53
GM,TuoCity,20130112,1.54
GM,TuoCity,20130113,1.6
GM,TuoCity,20130114,1.6
GM,TuoCity,20130115,1.64
GM,TuoCity,20130116,1.6
GM,TuoCity,20130117,1.56
GM,TuoCity,20130118,1.5
GM,TuoCity,20130119,1.57
GM,TuoCity,20130120,1.58
GM,TuoCity,20130121,1.67
GM,TuoCity,20130122,1.7
GM,TuoCity,20130123,1.56
GM,TuoCity,20130124,1.6
GM,TuoCity,20130125,1.81
GM,TuoCity,20130126,1.8
GM,TuoCity,20130127,2
GM,TuoCity,20130128,1.59
GM,TuoCity,20130129,1.7
GM,TuoCity,20130130,1.61
GM,TuoCity,20130131,1.82
GM,TuoCity,20130201,1.56
GM,TuoCity,20130202,1.55
GM,TuoCity,20130203,1.78
GM,TuoCity,20130204,1.8
GM,TuoCity,20130205,1.46
GM,TuoCity,20130206,1.93
GM,TuoCity,20130207,1.68
GM,TuoCity,20130208,1.67
GM,TuoCity,20130209,1.92
GM,TuoCity,20130210,1.84
GM,TuoCity,20130211,1.94
GM,TuoCity,20130212,2.01
GM,TuoCity,20130213,1.68
GM,TuoCity,20130214,1.71
GM,TuoCity,20130215,1.79
GM,TuoCity,20130216,2.06
GM,TuoCity,20130217,1.8
GM,TuoCity,20130218,1.92
GM,TuoCity,20130219,1.91
GM,TuoCity,20130220,2.02
GM,TuoCity,20130221,1.81
GM,TuoCity,20130222,1.87
GM,TuoCity,20130223,1.64
GM,TuoCity,20130224,1.6
GM,TuoCity,20130225,1.75
GM,TuoCity,20130226,1.8
GM,TuoCity,20130227,1.69
GM,TuoCity,20130228,1.62
GM,TuoCity,20130301,1.53
GM,TuoCity,20130302,1.64
GM,TuoCity,20130303,1.58
GM,TuoCity,20130304,1.62
GM,TuoCity,20130305,1.86
GM,TuoCity,20130306,1.57
GM,TuoCity,20130307,1.61
GM,TuoCity,20130308,1.67
GM,TuoCity,20130309,1.68
GM,TuoCity,20130310,1.45
GM,TuoCity,20130311,1.6
GM,TuoCity,20130312,1.84
GM,TuoCity,20130313,1.75
GM,TuoCity,20130314,1.63
GM,TuoCity,20130315,1.65
GM,TuoCity,20130316,1.75
GM,TuoCity,20130317,1.62
GM,TuoCity,20130318,1.55
GM,TuoCity,20130319,1.65
GM,TuoCity,20130320,1.9
GM,TuoCity,20130321,1.53
GM,TuoCity,20130322,1.76
GM,TuoCity,20130323,1.71
GM,TuoCity,20130324,1.54
GM,TuoCity,20130325,1.57
GM,TuoCity,20130326,1.56
GM,TuoCity,20130327,1.5
GM,TuoCity,20130328,1.59
GM,TuoCity,20130329,1.58
GM,TuoCity,20130330,1.64
GM,TuoCity,20130331,1.54
HZX,TuoCity,20121001,23.51
HZX,TuoCity,20121002,14.3
HZX,TuoCity,20121003,12.9
HZX,TuoCity,20121004,14.46
HZX,TuoCity,20121005,16.85
HZX,TuoCity,20121006,17.6
HZX,TuoCity,20121007,17.43
HZX,TuoCity,20121008,15.2
HZX,TuoCity,20121009,16.53
HZX,TuoCity,20121010,16.4
HZX,TuoCity,20121011,15.08
HZX,TuoCity,20121012,17.79
HZX,TuoCity,20121013,13.89
HZX,TuoCity,20121014,13.83
HZX,TuoCity,20121015,15.74
HZX,TuoCity,20121016,12.97
HZX,TuoCity,20121017,19.43
HZX,TuoCity,20121018,15.24
HZX,TuoCity,20121019,17.57
